"hash","caminho","objetivo","disciplina","classificação"
"303e2fd5bf037e8ba0a890169fef45da5a25d9e5d5364f7b28a49a8654da46c4","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"303e2fd5bf037e8ba0a890169fef45da5a25d9e5d5364f7b28a49a8654da46c4","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4f3c0bbf11c43ce479863bd25f9ed69f37bd5887a3ed2ed2e271768bd29fd65b","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4f3c0bbf11c43ce479863bd25f9ed69f37bd5887a3ed2ed2e271768bd29fd65b","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"eb0036f0992749a360be0daf239fef69da184085f4b1e9bb0fa05d0183285855","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"eb0036f0992749a360be0daf239fef69da184085f4b1e9bb0fa05d0183285855","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"fe8b464e0c1ec5cc35abaf41d4c693aa5ffbc0c1f02995fd4966ffc9fdeb2afd","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"fe8b464e0c1ec5cc35abaf41d4c693aa5ffbc0c1f02995fd4966ffc9fdeb2afd","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4b18beb050ad9d0c69140b3eaf6f8a93a71b9b032366cbfce0ae6ea1fdd40f10","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4b18beb050ad9d0c69140b3eaf6f8a93a71b9b032366cbfce0ae6ea1fdd40f10","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"2daf05c16784436dfff7e15574e2c6590e10d64206802dc1228b786b577fc970","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"2daf05c16784436dfff7e15574e2c6590e10d64206802dc1228b786b577fc970","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"d7070e2fff08f4fabf1c7eabf9e85e78237f3ad0a0059e4b5cbb08deb9efff54","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"d7070e2fff08f4fabf1c7eabf9e85e78237f3ad0a0059e4b5cbb08deb9efff54","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"e08cf61e5c35aadb555254025a141312bce2cc1227fa0bdc38cf8707c84907e4","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"e08cf61e5c35aadb555254025a141312bce2cc1227fa0bdc38cf8707c84907e4","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4d6457d1289c246d98ee868875c45d4679965cb2ad4ccc6dda5b17556d2a348d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"4d6457d1289c246d98ee868875c45d4679965cb2ad4ccc6dda5b17556d2a348d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"ff315b971c75c6b70c16981f2327a2da69a548a1aeca2ab4bf84fb4d52557a57","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"ff315b971c75c6b70c16981f2327a2da69a548a1aeca2ab4bf84fb4d52557a57","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"149157ed2e6360b81cc47e0e3c22350567e6edb2c3d22c572a4b65f20a992e3f","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"149157ed2e6360b81cc47e0e3c22350567e6edb2c3d22c572a4b65f20a992e3f","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"10ce493cae0126b8af9a414c3aab302ac69ce36d9c8debaa1153cf8d70fa82b5","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"10ce493cae0126b8af9a414c3aab302ac69ce36d9c8debaa1153cf8d70fa82b5","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"c5885c59bebff7d9d0091d10d60ed3b5068505873cd4115b13b1334f4eee90d3","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"c5885c59bebff7d9d0091d10d60ed3b5068505873cd4115b13b1334f4eee90d3","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"b39f0b3df911893c3b3c20ef853094697b34dadda5bcc8818fbb76390bbee4af","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"b39f0b3df911893c3b3c20ef853094697b34dadda5bcc8818fbb76390bbee4af","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"5cd6682814bd50d4bf0870a0597442e707dd14af84f63ede3ba8592eee22329d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"5cd6682814bd50d4bf0870a0597442e707dd14af84f63ede3ba8592eee22329d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"f3ccbf770747362e3a98a782e2f75ede31f2471c59f91e6ae74ac91bdc73f4f9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"f3ccbf770747362e3a98a782e2f75ede31f2471c59f91e6ae74ac91bdc73f4f9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"692de0a8f69f59b83e9b6c9fbf10804733108cceadf2548893f5313d4b145b7d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"692de0a8f69f59b83e9b6c9fbf10804733108cceadf2548893f5313d4b145b7d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"bea89eab135f54791d61c35cc8a67c1c4c3411c1d0b037d7e36a82fdba9416b9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"bea89eab135f54791d61c35cc8a67c1c4c3411c1d0b037d7e36a82fdba9416b9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8c58b024beae65a8a6c7d73278bcffa7042c3fb60f75a58260e2f319cba70356","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8c58b024beae65a8a6c7d73278bcffa7042c3fb60f75a58260e2f319cba70356","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8c339a3f20a1f91fd0dd35a68ff1f4a91e76a312de01e3f7db76b89a916b7de9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8c339a3f20a1f91fd0dd35a68ff1f4a91e76a312de01e3f7db76b89a916b7de9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8f46b0cf16af6001d7925f06984fa04f8ff6693fa8256afa0eac18bbde052668","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8f46b0cf16af6001d7925f06984fa04f8ff6693fa8256afa0eac18bbde052668","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a585d8fe38494d93aefbafc5fd392b7b87d14452122ce66aa48abaa8641dda8c","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a585d8fe38494d93aefbafc5fd392b7b87d14452122ce66aa48abaa8641dda8c","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8442058cea18d9602fd61e9f7bed78da8135cc51a374e53446032ade2f2b01c9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8442058cea18d9602fd61e9f7bed78da8135cc51a374e53446032ade2f2b01c9","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"3a3a9e2edaf8c53acb59a6b53f05b0065e22199cb32310c0729fd3465135939e","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"3a3a9e2edaf8c53acb59a6b53f05b0065e22199cb32310c0729fd3465135939e","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"d9ac86b11eec048a20f471a1b776dc832d1316c471227cad24b4a995df160770","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"d9ac86b11eec048a20f471a1b776dc832d1316c471227cad24b4a995df160770","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8b4c39c30d6810b96e227263be86ca2f5cd02315bcb4405ee720f28a52bd2a13","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"8b4c39c30d6810b96e227263be86ca2f5cd02315bcb4405ee720f28a52bd2a13","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"bc29dc790183ddbb00152efefcdb8e62c0e378154a5009e8374632dfb802d23a","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"bc29dc790183ddbb00152efefcdb8e62c0e378154a5009e8374632dfb802d23a","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"052b150e86689d7717d948cefa20be409f3dea5c161177a083e89fad7c1e7d76","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"052b150e86689d7717d948cefa20be409f3dea5c161177a083e89fad7c1e7d76","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a1e3a99cec5cda46f93536dc4b4dcfd68327057aa7e52a97367e3d6522fcb2fa","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a1e3a99cec5cda46f93536dc4b4dcfd68327057aa7e52a97367e3d6522fcb2fa","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"303d9536bbf9a7c034f57fb606cbeec8eab430844f36f0fbe64bcb007b4457b5","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"303d9536bbf9a7c034f57fb606cbeec8eab430844f36f0fbe64bcb007b4457b5","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"6e3d8c8dea75ea9303d7911678eb4782f3a64489e67e793fba3693ebf0493a10","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"6e3d8c8dea75ea9303d7911678eb4782f3a64489e67e793fba3693ebf0493a10","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"102ad7b8c120745ebdc2f83a2d300f1ea000c3ffc71fa30fa656670b3cd7a3cd","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"102ad7b8c120745ebdc2f83a2d300f1ea000c3ffc71fa30fa656670b3cd7a3cd","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"27679e7a4c4ca81903b15f1c6f7c3f646f0320ad4d411c0243eb722a53529877","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"27679e7a4c4ca81903b15f1c6f7c3f646f0320ad4d411c0243eb722a53529877","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"318b94291a30a9820cd500e9c9d956dad6afab6635fe18e38b793614ca190610","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"318b94291a30a9820cd500e9c9d956dad6afab6635fe18e38b793614ca190610","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"aa64ffe33af896da14aad20fdc9c60d2f374afb034672f05546d840e4ad176b7","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"aa64ffe33af896da14aad20fdc9c60d2f374afb034672f05546d840e4ad176b7","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"1a2048a5beeedd9a189fbfab4058921fbbc1a8d25476210f547170405819a7ba","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"1a2048a5beeedd9a189fbfab4058921fbbc1a8d25476210f547170405819a7ba","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"c81cc994dfb6cc3da28d357d469aa15277604484218926e391fd3596ef26b900","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"c81cc994dfb6cc3da28d357d469aa15277604484218926e391fd3596ef26b900","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"45dc37c2f647c35d52240686426aaf30b8ccd6f70221b8a3c7232109819c0e38","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"45dc37c2f647c35d52240686426aaf30b8ccd6f70221b8a3c7232109819c0e38","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"e6185fa10387b1e49b0f2e1009c002fb9707628080e14de34823d7a081abfc9b","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"e6185fa10387b1e49b0f2e1009c002fb9707628080e14de34823d7a081abfc9b","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"fdb0c3457660bf41b0567a82d352e0ce62dc5cefda16b2f7dc2e888ab309aedc","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"fdb0c3457660bf41b0567a82d352e0ce62dc5cefda16b2f7dc2e888ab309aedc","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"18a7a96eedf6603df21a00b1212d7f151514da9beaf71ce2c6cd3f1899f589cb","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"18a7a96eedf6603df21a00b1212d7f151514da9beaf71ce2c6cd3f1899f589cb","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"450ee99a358116c2b26ed550912b9b22f02ba1a68deab4bd4e0832a96b8a7abf","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"450ee99a358116c2b26ed550912b9b22f02ba1a68deab4bd4e0832a96b8a7abf","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"6fcae0344b2933eae2b98f3f2de49509809e1ddc1f6a6aa3ceb4158976931021","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"6fcae0344b2933eae2b98f3f2de49509809e1ddc1f6a6aa3ceb4158976931021","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"2fa182f149ce0ce28bd05279d657465ad75e96a780cd743607e1ee74dc19cc9d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"2fa182f149ce0ce28bd05279d657465ad75e96a780cd743607e1ee74dc19cc9d","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a70bf1ea048fe8a0da7bdabad1f8bb5bc37a44b1599bd8ff6693b33a6da112ac","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"a70bf1ea048fe8a0da7bdabad1f8bb5bc37a44b1599bd8ff6693b33a6da112ac","src/data/apostilas/ciencias-humanas-simulados.js","ENEM","","duplicata normalizada"
"161e0dfd645dcae116f711ef57accff23395493632c417b8b94e4a1ae8577f8b","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"161e0dfd645dcae116f711ef57accff23395493632c417b8b94e4a1ae8577f8b","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"97018a4ad4e7d67a346a50ada4725cd82368299d6f1b92f0aa60c15b025b6ba3","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"97018a4ad4e7d67a346a50ada4725cd82368299d6f1b92f0aa60c15b025b6ba3","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"0d487fe7df7ce9de1b59da760586566a67736ad065ce3a50865196afc9dc02fd","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"0d487fe7df7ce9de1b59da760586566a67736ad065ce3a50865196afc9dc02fd","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"cb3660afd654f7c0c291f99dda4a235759effa47ce7289d64bc7860384e015d4","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"cb3660afd654f7c0c291f99dda4a235759effa47ce7289d64bc7860384e015d4","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"ba533557d8a5ddaf6697ff2bb088557e0473c4eb44f8494828c05fd3ab91043e","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"ba533557d8a5ddaf6697ff2bb088557e0473c4eb44f8494828c05fd3ab91043e","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"2e5ca68e32d08c924119e852343049e7a7f4874905e07a636349d6b997e6da4e","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"2e5ca68e32d08c924119e852343049e7a7f4874905e07a636349d6b997e6da4e","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"445066cb8380e1bb6b996af2ffcb50a6fc350a616607af7fbe6342624c9d96e6","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"445066cb8380e1bb6b996af2ffcb50a6fc350a616607af7fbe6342624c9d96e6","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"a53aa4fee35aa427eeea478a4f3e87e86de11567a612607fa82d05d7063f1e64","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"a53aa4fee35aa427eeea478a4f3e87e86de11567a612607fa82d05d7063f1e64","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"4fd23da20bce80150f34895fd6faadd36403ad20f3777c2f01c8b0794155dffb","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"4fd23da20bce80150f34895fd6faadd36403ad20f3777c2f01c8b0794155dffb","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"75e6eeacc3859cefa853ff30c61237f2d29b164c46c3f3b4d7011d8259f531cb","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"75e6eeacc3859cefa853ff30c61237f2d29b164c46c3f3b4d7011d8259f531cb","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"a0febc1dd98a65fa3c5d1c061b90e641798a0fa3d6b689a0a8c2ca344eb7f440","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"a0febc1dd98a65fa3c5d1c061b90e641798a0fa3d6b689a0a8c2ca344eb7f440","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"6acf6cc41710f100187bef24bc9ec2ab624fea07ec8d3812cecfaa25323a02e0","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"6acf6cc41710f100187bef24bc9ec2ab624fea07ec8d3812cecfaa25323a02e0","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"fbb6345ec15ee0d1a09fce2566addf8ff03ef6809e7775c8aec710ba92a5ca3d","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"fbb6345ec15ee0d1a09fce2566addf8ff03ef6809e7775c8aec710ba92a5ca3d","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"72dd2c52b4df2d0c409053b25abfac8db058f71fa63d98254e7d89267e303fab","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"72dd2c52b4df2d0c409053b25abfac8db058f71fa63d98254e7d89267e303fab","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"06838b19aa2ea8e11d2b8f6eca589e0c9c81ab7b649e5214e3c5858a4e640fca","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"06838b19aa2ea8e11d2b8f6eca589e0c9c81ab7b649e5214e3c5858a4e640fca","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"536bd4a28643b9129b41bd40a827a86bac95bb7443f698ccb71975de7d21320c","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"536bd4a28643b9129b41bd40a827a86bac95bb7443f698ccb71975de7d21320c","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
"e4485d44e0e2f670de2188b34d6e9f01c7b8d399a2409083fa9f35301fbf8af5","src/data/apostilas/ciencias-natureza-simulados.js","ENEM","","duplicata normalizada"
